p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.14E-123,0.83792165,0.471,0.339,2.77E-119,1,DGKA
0,0.83557103,0.995,0.982,0,1,RPS6
0,0.835414879,0.909,0.825,0,1,RPL5
0,0.831835024,0.996,0.983,0,1,RPL34
0,0.831350392,0.969,0.913,0,1,RPL9
2.70E-76,0.826392319,0.293,0.191,6.56E-72,1,SATB1
7.95E-97,0.822573998,0.419,0.309,1.93E-92,1,AC116533.1
2.35E-46,0.817737463,0.262,0.187,5.72E-42,1,CRYBG1
0,0.81688651,0.898,0.792,0,1,RPS5
0,0.816760049,0.97,0.911,0,1,RPLP2
1.91E-35,0.81483962,0.293,0.233,4.64E-31,1,IL6ST
0,0.8128354,0.948,0.884,0,1,RPS13
1.55E-135,0.805665503,0.531,0.405,3.77E-131,1,NOP53
0,0.804518471,0.821,0.715,0,1,RPL10
4.01E-115,0.804018531,0.498,0.383,9.74E-111,1,RPL9P9
7.52E-74,0.803848921,0.276,0.176,1.83E-69,1,MGAT4A
0,2.848950851,0.311,0.053,0,2,AFAP1L2
0,2.53301856,0.513,0.118,0,2,MYO7A
0,2.496937057,0.883,0.262,0,2,GZMB
0,2.49154904,0.666,0.176,0,2,LAG3
0,2.406544371,0.374,0.092,0,2,ENTPD1
0,2.398603779,0.576,0.151,0,2,HAVCR2
0,2.390306173,0.343,0.098,0,2,TNFRSF9
0,2.378368983,0.578,0.149,0,2,ITGAE
0,2.374828596,0.286,0.065,0,2,GOLIM4
0,2.329986903,0.499,0.152,0,2,CCL3
0,2.312078806,0.753,0.271,0,2,RHOB
0,2.281675626,0.313,0.078,0,2,WHRN
0,2.239505181,0.722,0.241,0,2,GNLY
0,2.188515863,0.437,0.115,0,2,AKAP5
0,2.111357169,0.295,0.083,0,2,TNIP3
0,2.088706506,0.902,0.355,0,2,PRF1
0,2.026846882,0.71,0.205,0,2,IFNG
0,2.000663416,0.454,0.153,0,2,ACP5
0,1.878638766,0.495,0.154,0,2,FASLG
0,1.859001792,0.688,0.254,0,2,PTMS
0,1.838954281,0.352,0.116,0,2,GALNT2
3.87E-301,1.748599201,0.368,0.141,9.41E-297,2,RAB3GAP1
1.76E-226,1.709336021,0.266,0.094,4.29E-222,2,ABCA2
0,1.684089064,0.539,0.195,0,2,LINC01871
0,1.681917421,0.703,0.301,0,2,CD63
0,1.613641301,0.506,0.176,0,2,ITGA1
0,1.611326432,0.393,0.143,0,2,CSF1
2.83E-232,1.594585898,0.316,0.126,6.87E-228,2,NDFIP2
0,1.557380603,0.907,0.379,0,2,CD8A
0,1.553131864,0.952,0.472,0,2,NKG7
0,1.5366686,0.507,0.211,0,2,PHLDA1
0,1.515049529,0.607,0.193,0,2,KLRD1
0,1.467200308,0.713,0.288,0,2,GZMH
0,1.445617537,0.9,0.511,0,2,GZMA
1.15E-253,1.426784186,0.368,0.15,2.79E-249,2,CHST12
0,1.4158404,0.985,0.641,0,2,CCL5
3.28E-251,1.366717902,0.437,0.201,7.97E-247,2,TRGC2
0,1.358770512,0.723,0.369,0,2,RBPJ
0,1.344304171,0.422,0.164,0,2,CD8B
0,1.318831989,0.682,0.385,0,2,ALOX5AP
2.48E-208,1.292235067,0.374,0.17,6.03E-204,2,JAML
9.21E-213,1.291644256,0.42,0.205,2.24E-208,2,EGR1
3.68E-254,1.286281252,0.427,0.192,8.94E-250,2,PDCD1
0,1.271995373,0.564,0.28,0,2,PTPN22
0,1.263883877,0.642,0.172,0,2,CXCL13
6.14E-173,1.262949288,0.352,0.17,1.49E-168,2,TRAF5
0,1.250673407,0.865,0.492,0,2,ID2
0,1.246980241,0.718,0.413,0,2,TIGIT
3.01E-262,1.237520559,0.519,0.266,7.32E-258,2,CBLB
0,1.235475557,0.818,0.476,0,2,CD7
0,3.105036775,0.57,0.184,0,3,CXCL13
0,2.378684631,0.415,0.107,0,3,TOX2
0,2.188614529,0.366,0.087,0,3,CD40LG
3.12E-249,2.014622884,0.303,0.11,7.57E-245,3,KIAA0319L
0,1.997485695,0.769,0.268,0,3,CD4
0,1.98531363,0.336,0.094,0,3,IL6R
0,1.897113478,0.846,0.414,0,3,MAF
0,1.684574952,0.5,0.214,0,3,IL6ST
3.27E-176,1.669784444,0.341,0.161,7.96E-172,3,FURIN
4.25E-231,1.513814823,0.266,0.088,1.03E-226,3,MAL
1.29E-244,1.4991859,0.425,0.194,3.13E-240,3,PDCD1
0,1.486957959,0.613,0.291,0,3,FKBP5
1.59E-156,1.45386797,0.256,0.104,3.87E-152,3,ETV6
1.04E-208,1.4212648,0.435,0.222,2.52E-204,3,TCF7
1.08E-195,1.413384221,0.289,0.112,2.62E-191,3,SESN3
3.45E-158,1.41307341,0.26,0.107,8.38E-154,3,TNFRSF25
1.10E-303,1.395017473,0.578,0.305,2.67E-299,3,NR3C1
1.54E-250,1.389786958,0.382,0.154,3.75E-246,3,KLRB1
3.61E-176,1.307421253,0.294,0.121,8.76E-172,3,TIAM1
2.56E-134,1.259327684,0.31,0.153,6.23E-130,3,ZNF281
1.97E-154,1.257005603,0.292,0.128,4.79E-150,3,MFHAS1
2.52E-240,1.249854185,0.501,0.258,6.12E-236,3,LIMS1
1.35E-151,1.224044587,0.31,0.143,3.27E-147,3,MYO7A
1.83E-100,1.201649918,0.262,0.133,4.45E-96,3,SNX9
7.43E-115,1.088179259,0.34,0.187,1.80E-110,3,ZNRF1
1.79E-216,1.075073885,0.498,0.256,4.36E-212,3,CTLA4
0,1.020078645,0.863,0.601,0,3,SPOCK2
7.36E-91,1.016039446,0.302,0.169,1.79E-86,3,TRIM8
2.65E-121,0.992294097,0.366,0.198,6.45E-117,3,RNASET2
1.24E-218,0.987299443,0.635,0.397,3.02E-214,3,CTSB
4.74E-100,0.973690149,0.398,0.242,1.15E-95,3,TMEM173
2.39E-83,0.970494395,0.592,0.463,5.82E-79,3,UCP2
1.69E-154,0.938842265,0.541,0.339,4.11E-150,3,DGKA
6.19E-111,0.936353507,0.459,0.293,1.50E-106,3,PPP1CC
1.04E-85,0.919661957,0.28,0.152,2.52E-81,3,SLAMF1
3.35E-96,0.913023367,0.334,0.187,8.15E-92,3,PHACTR2
9.99E-57,0.893018428,0.252,0.151,2.43E-52,3,PTPN11
3.77E-166,0.856919809,0.709,0.512,9.16E-162,3,ITM2A
3.34E-114,0.84641508,0.375,0.207,8.10E-110,3,TBC1D4
1.45E-52,0.826855609,0.276,0.174,3.51E-48,3,RAB11FIP1
1.44E-86,0.799957438,0.369,0.222,3.51E-82,3,CD6
5.21E-41,0.797734468,0.308,0.219,1.27E-36,3,EGR1
1.98E-47,0.74451695,0.258,0.164,4.81E-43,3,SFXN1
1.99E-92,0.740142668,0.465,0.306,4.84E-88,3,CD84
4.42E-53,0.734925675,0.278,0.174,1.07E-48,3,TOX
2.37E-47,0.734345313,0.273,0.176,5.76E-43,3,PTPN2
9.67E-69,0.729571523,0.411,0.28,2.35E-64,3,HIF1A
2.07E-81,0.723896088,0.48,0.329,5.04E-77,3,RNF19A
2.76E-59,0.694658478,0.365,0.244,6.71E-55,3,MSI2
1.88E-43,0.67387513,0.296,0.198,4.57E-39,3,ITPKB
0,4.195986477,0.707,0.048,0,4,FOXP3
0,3.926208438,0.39,0.037,0,4,RTKN2
0,3.61989922,0.412,0.06,0,4,IL2RA
0,3.233769635,0.26,0.036,0,4,F5
0,2.96665314,0.286,0.058,0,4,TNFRSF4
0,2.709099402,0.254,0.047,0,4,ICA1
0,2.685887605,0.365,0.078,0,4,IKZF4
0,2.485699484,0.554,0.114,0,4,IKZF2
9.74E-256,2.238104188,0.27,0.08,2.36E-251,4,MAGEH1
0,2.128410899,0.588,0.192,0,4,TBC1D4
3.84E-238,2.050082641,0.282,0.09,9.32E-234,4,MAL
0,1.961113863,0.753,0.302,0,4,LTB
0,1.937198141,0.731,0.36,0,4,PIM2
3.33E-263,1.854658372,0.328,0.109,8.09E-259,4,LEF1
0,1.741427948,0.58,0.253,0,4,CTLA4
0,1.682487304,0.598,0.209,0,4,SELL
2.26E-180,1.627959091,0.383,0.181,5.50E-176,4,BATF
2.60E-162,1.621675367,0.276,0.107,6.31E-158,4,GADD45A
0,1.46724344,0.708,0.283,0,4,CD4
1.75E-149,1.451749693,0.286,0.118,4.26E-145,4,POU2F2
6.10E-135,1.437075023,0.275,0.117,1.48E-130,4,SESN3
1.00E-258,1.404613602,0.503,0.227,2.43E-254,4,FCMR
6.28E-129,1.395283233,0.307,0.144,1.53E-124,4,DNPH1
1.11E-145,1.379568216,0.273,0.109,2.69E-141,4,FCRL3
4.36E-122,1.337059183,0.288,0.131,1.06E-117,4,NABP1
3.86E-99,1.258244483,0.265,0.127,9.37E-95,4,TIAM1
1.04E-108,1.241490783,0.33,0.171,2.53E-104,4,TRAF1
5.70E-144,1.216527538,0.567,0.383,1.39E-139,4,TNFRSF1B
1.46E-291,1.188293723,0.724,0.42,3.55E-287,4,TIGIT
4.61E-82,1.166952364,0.279,0.149,1.12E-77,4,MAP3K1
7.94E-161,1.122150447,0.477,0.256,1.93E-156,4,DUSP16
3.60E-101,1.1214503,0.305,0.153,8.75E-97,4,SLAMF1
5.09E-84,1.117070666,0.282,0.148,1.24E-79,4,CARD16
2.04E-110,1.113322318,0.275,0.125,4.97E-106,4,TOX2
5.31E-162,1.10372518,0.51,0.282,1.29E-157,4,PBXIP1
2.55E-129,1.099572613,0.372,0.187,6.20E-125,4,CD27
6.87E-58,1.098079012,0.31,0.196,1.67E-53,4,TFRC
3.41E-136,1.091703321,0.556,0.367,8.27E-132,4,SAT1
8.44E-115,1.074549073,0.381,0.205,2.05E-110,4,PMAIP1
3.01E-131,1.045257349,0.351,0.166,7.32E-127,4,CD28
6.29E-104,1.044699285,0.354,0.189,1.53E-99,4,PHACTR2
6.98E-73,1.0342455,0.316,0.185,1.70E-68,4,UGP2
2.11E-74,1.025799172,0.26,0.136,5.12E-70,4,SNX9
1.36E-80,1.016083023,0.339,0.194,3.31E-76,4,SATB1
1.03E-124,1.012236509,0.416,0.223,2.51E-120,4,ARID5B
1.44E-80,0.995205685,0.37,0.223,3.50E-76,4,ICOS
0,0.993604946,0.967,0.918,0,4,IL32
1.24E-149,0.989873504,0.563,0.341,3.00E-145,4,DGKA
1.89E-64,0.953404995,0.281,0.161,4.60E-60,4,FAS
1.56E-69,0.951528788,0.287,0.16,3.79E-65,4,GOLGA8B
0,6.421956588,0.265,0.006,0,5,MYOM2
0,5.981684875,0.737,0.023,0,5,CX3CR1
0,5.728301722,0.732,0.023,0,5,FGFBP2
0,5.514329064,0.652,0.033,0,5,FCGR3A
0,5.363588424,0.431,0.014,0,5,KLRF1
0,5.161009405,0.339,0.014,0,5,PRSS23
0,5.113118511,0.494,0.031,0,5,SPON2
0,4.861540752,0.352,0.013,0,5,S1PR5
0,3.938844663,0.448,0.04,0,5,FGR
0,3.384826184,0.507,0.069,0,5,PLAC8
0,3.34299323,0.515,0.089,0,5,TYROBP
0,3.326955152,0.301,0.035,0,5,C1orf21
0,3.16525691,0.274,0.037,0,5,CD300A
0,3.10601337,0.352,0.046,0,5,FCRL6
0,2.996924507,0.316,0.045,0,5,MYBL1
0,2.988568734,0.805,0.175,0,5,PLEK
0,2.911353122,0.264,0.039,0,5,ADRB2
0,2.906094284,0.311,0.081,0,5,FCER1G
0,2.891655289,0.442,0.084,0,5,ADGRG1
0,2.860342783,0.287,0.035,0,5,TRDC
0,2.776245985,0.341,0.068,0,5,PTPN12
0,2.689356097,0.757,0.198,0,5,KLRD1
0,2.655823327,0.421,0.083,0,5,TGFBR3
0,2.552471424,0.468,0.115,0,5,TBX21
0,2.494876436,0.307,0.083,0,5,CEP78
0,2.384132597,0.442,0.122,0,5,ZEB2
0,2.280581141,0.407,0.103,0,5,PXN
0,2.275353892,0.834,0.383,0,5,EFHD2
0,2.243276442,0.408,0.123,0,5,SSBP3
2.05E-185,2.11179691,0.259,0.086,4.99E-181,5,HIPK2
9.86E-216,1.99462642,0.272,0.084,2.40E-211,5,LPCAT1
4.29E-281,1.962001685,0.36,0.116,1.04E-276,5,SH3BP5
7.24E-155,1.960863549,0.268,0.103,1.76E-150,5,RAP2A
0,1.940026383,0.851,0.38,0,5,PRF1
1.95E-270,1.92922044,0.334,0.103,4.75E-266,5,HOPX
3.52E-234,1.927024798,0.302,0.094,8.56E-230,5,LINC00861
0,1.903311027,0.812,0.258,0,5,KLF2
0,1.87661721,0.98,0.488,0,5,NKG7
1.74E-246,1.817367357,0.293,0.085,4.22E-242,5,S1PR1
