p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.000575691,0.447573687,0.414,0.34,1,1,CTSC
0.009511001,0.423869031,0.333,0.277,1,1,CD247
0.00292365,0.415209148,0.487,0.442,1,1,LIMD2
0.006182112,0.407267244,0.484,0.44,1,1,PPP2R5C
0.003862922,0.39732806,0.727,0.7,1,1,RGS1
3.49E-08,0.395499516,0.755,0.668,0.001033777,1,HLA-DRA
0.000145358,0.388438788,0.602,0.524,1,1,PSMB9
2.74E-05,0.376189868,0.826,0.793,0.811540656,1,HSP90AA1
0.000407034,0.374396168,0.643,0.605,1,1,SAT1
1.29E-27,3.022905971,0.25,0.043,3.83E-23,2,KRT86
2.67E-27,2.243493073,0.312,0.069,7.91E-23,2,AC002331.1
8.06E-19,2.108999874,0.308,0.098,2.39E-14,2,KLRC1
6.80E-36,2.084934239,0.537,0.173,2.02E-31,2,ZNF683
2.77E-15,1.697304607,0.429,0.202,8.22E-11,2,GNLY
7.77E-45,1.674338477,0.85,0.426,2.30E-40,2,GZMB
1.05E-15,1.607945933,0.367,0.153,3.11E-11,2,CCL18
7.35E-14,1.557562502,0.308,0.122,2.18E-09,2,ACP5
1.76E-23,1.538793622,0.533,0.234,5.22E-19,2,RBPJ
1.21E-12,1.420083043,0.338,0.145,3.58E-08,2,CCL3
2.32E-22,1.406493236,0.579,0.278,6.89E-18,2,AC092580.4
2.80E-09,1.378689482,0.258,0.115,8.31E-05,2,OXNAD1
1.97E-11,1.241044902,0.358,0.168,5.82E-07,2,CXCR6
9.05E-10,1.229042755,0.35,0.178,2.68E-05,2,TIGIT
8.64E-12,1.20077556,0.371,0.176,2.56E-07,2,KLRD1
1.05E-14,1.19993956,0.433,0.197,3.13E-10,2,PTPN22
4.86E-15,1.198898794,0.458,0.217,1.44E-10,2,APOE
1.75E-06,1.173799901,0.262,0.141,0.051982367,2,PDE3B
8.54E-22,1.131025208,0.792,0.522,2.53E-17,2,CD63
3.76E-26,1.123748336,0.783,0.491,1.11E-21,2,CTSW
1.94E-07,1.107007063,0.288,0.153,0.005748507,2,ITGAE
6.64E-13,1.095151509,0.45,0.23,1.97E-08,2,BST2
6.30E-07,1.071031154,0.283,0.153,0.018679044,2,LPIN1
5.10E-14,1.060703693,0.533,0.292,1.51E-09,2,CD96
4.95E-23,1.021328584,0.9,0.666,1.47E-18,2,RGS1
5.62E-05,1.01492012,0.25,0.148,1,2,CLIC3
8.22E-08,1.010511427,0.312,0.167,0.00243694,2,POLR2G
1.51E-10,1.004513288,0.388,0.199,4.48E-06,2,RAB27A
8.33E-12,0.993235192,0.446,0.236,2.47E-07,2,JAML
2.00E-25,0.984828256,0.917,0.699,5.92E-21,2,GZMA
3.52E-06,0.968330197,0.254,0.137,0.104381453,2,LCP2
8.57E-06,0.964326288,0.267,0.149,0.253958183,2,CD82
5.62E-06,0.958442504,0.288,0.169,0.16651033,2,NAA38
2.30E-07,0.955824538,0.3,0.157,0.00681827,2,SLA2
7.89E-18,0.953608795,0.729,0.445,2.34E-13,2,DUSP4
2.77E-10,0.938235364,0.438,0.241,8.20E-06,2,ITGB1
6.20E-12,0.931082781,0.571,0.354,1.84E-07,2,FKBP1A
2.23E-08,0.913543076,0.496,0.323,0.000660877,2,ATP5I
2.43E-17,0.897522636,0.817,0.579,7.21E-13,2,CD7
1.46E-12,0.896598391,0.633,0.426,4.32E-08,2,CTSD
2.67E-11,0.883610163,0.658,0.477,7.92E-07,2,CD3G
0.000759062,0.879230464,0.25,0.167,1,2,NAP1L4
8.30E-06,0.878384195,0.35,0.226,0.246071979,2,PDE4D
2.09E-05,0.872896971,0.342,0.216,0.618466851,2,PMAIP1
1.10E-07,0.866324727,0.471,0.317,0.003253016,2,RGS2
5.80E-12,0.861292929,0.729,0.58,1.72E-07,2,ALOX5AP
9.70E-12,0.858113653,0.7,0.521,2.87E-07,2,CLEC2B
3.25E-07,0.853045341,0.312,0.165,0.009626844,2,LDLRAD4
4.83E-06,0.841049313,0.254,0.136,0.143179427,2,PTTG1
3.34E-10,0.836407718,0.679,0.5,9.91E-06,2,TPI1
2.86E-85,4.7324607,0.545,0.059,8.49E-81,3,IGHG1
1.40E-71,4.669952497,0.576,0.096,4.16E-67,3,IGHG3
6.35E-74,4.425121743,0.54,0.071,1.88E-69,3,IGHG4
5.29E-98,3.791514246,0.944,0.362,1.57E-93,3,IGKC
2.97E-109,3.406322024,0.692,0.079,8.79E-105,3,IGLC3
4.75E-91,2.859704238,0.803,0.181,1.41E-86,3,IGLC2
1.17E-27,1.88213613,0.646,0.35,3.47E-23,3,ATP1B3
8.95E-54,1.852000816,0.924,0.595,2.65E-49,3,CREM
1.07E-14,1.824259476,0.359,0.157,3.16E-10,3,SLC7A5
1.06E-10,1.735606859,0.328,0.163,3.15E-06,3,RBM38
3.89E-14,1.682310007,0.364,0.163,1.15E-09,3,KPNA2
2.27E-11,1.680583258,0.258,0.099,6.72E-07,3,NR4A3
1.92E-10,1.676248094,0.318,0.154,5.69E-06,3,MARCKSL1
1.32E-25,1.618962931,0.47,0.15,3.91E-21,3,IGHA1
